weight,density,degree,runtime,stretch
19049.0,0.911111111111,9
17554.0,0.888888888889,9
23227.0,0.955555555556,9
16852.0,0.911111111111,9
20434.0,0.888888888889,9
21548.0,0.888888888889,9
17902.0,0.888888888889,9
19863.0,0.911111111111,9
23998.0,0.933333333333,9
19709.0,0.822222222222,9
21017.0,0.955555555556,9
17998.0,0.911111111111,9
22491.0,0.911111111111,9
19693.0,0.866666666667,9
19201.0,0.8,9
19908.0,0.911111111111,9
23520.0,0.933333333333,9
19823.0,0.911111111111,9
17539.0,0.822222222222,9
21327.0,0.888888888889,9
19583.0,0.911111111111,9
20907.0,0.911111111111,9
15694.0,0.888888888889,9
18234.0,0.911111111111,9
21318.0,0.933333333333,9
21314.0,0.933333333333,9
23718.0,0.955555555556,9
18717.0,0.844444444444,9
17835.0,0.911111111111,9
18690.0,0.888888888889,9
18788.0,0.822222222222,9
19191.0,0.911111111111,9
20182.0,0.933333333333,9
20828.0,0.888888888889,9
22871.0,0.933333333333,9
17457.0,0.888888888889,9
20248.0,0.933333333333,9
16716.0,0.844444444444,9
19904.0,0.911111111111,9
18880.0,0.844444444444,9
18950.0,0.822222222222,9
22637.0,0.933333333333,9
19966.0,0.933333333333,9
21575.0,0.911111111111,9
21310.0,0.822222222222,9
19918.0,0.866666666667,9
18941.0,0.844444444444,9
23888.0,0.911111111111,9
19901.0,0.844444444444,9
21925.0,0.933333333333,9
22136.0,0.977777777778,9
22165.0,0.888888888889,9
22487.0,0.888888888889,9
23124.0,0.933333333333,9
22179.0,0.955555555556,9
18747.0,0.844444444444,9
19078.0,0.888888888889,9
18538.0,0.888888888889,8
19323.0,0.888888888889,9
17430.0,0.822222222222,9
17397.0,0.844444444444,9
21402.0,0.911111111111,9
21286.0,0.911111111111,9
15882.0,0.777777777778,8
20780.0,0.888888888889,9
16774.0,0.888888888889,9
16385.0,0.911111111111,9
19589.0,0.844444444444,9
18440.0,0.933333333333,9
19335.0,0.955555555556,9
17415.0,0.888888888889,9
24401.0,1.0,9
21612.0,0.911111111111,9
17942.0,0.888888888889,9
22509.0,0.866666666667,9
23801.0,0.911111111111,9
24107.0,0.955555555556,9
21130.0,0.911111111111,9
24903.0,0.888888888889,9
20008.0,0.933333333333,9
20510.0,0.844444444444,9
19472.0,0.933333333333,9
19866.0,0.866666666667,9
21944.0,0.955555555556,9
19815.0,0.866666666667,9
20272.0,0.977777777778,9
22083.0,0.955555555556,9
18362.0,0.866666666667,9
23146.0,0.977777777778,9
19195.0,0.888888888889,9
17757.0,0.911111111111,9
20938.0,0.866666666667,9
20471.0,0.822222222222,9
17543.0,0.911111111111,9
18623.0,0.888888888889,9
19776.0,0.844444444444,9
19936.0,0.888888888889,9
21738.0,0.955555555556,9
17159.0,0.755555555556,8
20003.0,0.911111111111,9
20933.0,0.888888888889,9
19816.0,0.822222222222,9
21569.0,0.911111111111,9
18210.0,0.911111111111,9
21937.0,0.933333333333,9
20816.0,0.866666666667,9
19555.0,0.866666666667,9
22022.0,0.933333333333,9
20160.0,0.955555555556,9
19877.0,0.888888888889,9
18396.0,0.888888888889,9
18990.0,0.933333333333,9
21969.0,0.844444444444,9
24242.0,0.955555555556,9
20132.0,0.866666666667,9
22061.0,0.977777777778,9
23981.0,0.933333333333,9
20690.0,0.933333333333,9
20313.0,0.911111111111,9
20589.0,0.888888888889,9
20549.0,0.911111111111,9
21337.0,0.933333333333,9
20607.0,0.977777777778,9
22379.0,0.866666666667,9
18684.0,0.822222222222,9
24410.0,0.977777777778,9
17086.0,0.911111111111,9
21682.0,0.866666666667,9
18493.0,0.844444444444,9
19536.0,0.888888888889,9
22311.0,0.911111111111,9
19221.0,0.933333333333,9
24835.0,0.933333333333,9
18688.0,0.844444444444,9
21115.0,0.933333333333,9
18738.0,0.866666666667,9
21800.0,0.977777777778,9
23270.0,0.933333333333,9
21345.0,0.955555555556,9
20495.0,0.866666666667,9
21348.0,0.955555555556,9
23351.0,0.955555555556,9
20024.0,0.888888888889,9
19766.0,0.911111111111,9
20125.0,0.888888888889,9
19747.0,0.866666666667,9
19049.0,0.888888888889,9
20614.0,0.911111111111,9
17243.0,0.866666666667,9
20512.0,0.911111111111,9
21463.0,0.933333333333,9
20155.0,0.933333333333,9
19803.0,0.955555555556,9
22377.0,0.977777777778,9
20808.0,0.911111111111,9
20524.0,0.955555555556,9
23727.0,0.933333333333,9
