weight,density,degree,runtime,stretch
59771.0,0.631578947368,15
63140.0,0.636842105263,16
54940.0,0.657894736842,16
50860.0,0.552631578947,14
52387.0,0.610526315789,15
50907.0,0.610526315789,14
56725.0,0.621052631579,15
59047.0,0.621052631579,15
60628.0,0.6,16
54750.0,0.552631578947,13
60149.0,0.610526315789,15
56747.0,0.573684210526,14
56491.0,0.610526315789,15
59471.0,0.6,15
49070.0,0.578947368421,15
54356.0,0.584210526316,15
60052.0,0.647368421053,15
56062.0,0.642105263158,15
58168.0,0.594736842105,15
50801.0,0.563157894737,16
55963.0,0.584210526316,17
50831.0,0.531578947368,13
53578.0,0.557894736842,13
58711.0,0.615789473684,15
56811.0,0.615789473684,14
47242.0,0.552631578947,15
49747.0,0.547368421053,14
52638.0,0.557894736842,15
55232.0,0.578947368421,15
60833.0,0.610526315789,17
64974.0,0.663157894737,16
53013.0,0.589473684211,14
63132.0,0.636842105263,17
60943.0,0.631578947368,15
61765.0,0.610526315789,15
57859.0,0.605263157895,16
53954.0,0.584210526316,17
57062.0,0.605263157895,14
58446.0,0.615789473684,15
55793.0,0.584210526316,15
60781.0,0.631578947368,15
56744.0,0.584210526316,14
61662.0,0.621052631579,17
59872.0,0.605263157895,16
54477.0,0.621052631579,14
53475.0,0.578947368421,14
48375.0,0.542105263158,15
61564.0,0.6,16
56526.0,0.626315789474,16
51027.0,0.584210526316,14
56809.0,0.605263157895,17
46051.0,0.5,13
50059.0,0.6,16
52807.0,0.542105263158,15
54400.0,0.584210526316,14
55208.0,0.610526315789,14
61709.0,0.647368421053,16
56087.0,0.594736842105,16
56088.0,0.610526315789,15
54814.0,0.631578947368,16
50235.0,0.542105263158,14
54499.0,0.631578947368,16
56232.0,0.626315789474,16
64130.0,0.615789473684,16
60911.0,0.6,14
55203.0,0.568421052632,15
52810.0,0.605263157895,17
51888.0,0.584210526316,14
55717.0,0.6,15
53774.0,0.589473684211,15
61095.0,0.636842105263,16
52414.0,0.542105263158,14
54235.0,0.605263157895,14
59179.0,0.626315789474,14
52534.0,0.563157894737,14
52247.0,0.573684210526,16
54254.0,0.584210526316,15
52520.0,0.526315789474,12
53340.0,0.594736842105,15
64726.0,0.7,18
59658.0,0.605263157895,17
54393.0,0.568421052632,14
51210.0,0.589473684211,16
54316.0,0.626315789474,17
59067.0,0.557894736842,15
66998.0,0.594736842105,14
50856.0,0.605263157895,16
63567.0,0.621052631579,16
50810.0,0.568421052632,15
55639.0,0.573684210526,16
54112.0,0.557894736842,14
61618.0,0.642105263158,19
63265.0,0.610526315789,15
57509.0,0.6,15
53898.0,0.584210526316,15
56215.0,0.573684210526,15
55405.0,0.6,14
58387.0,0.573684210526,14
54239.0,0.573684210526,14
62866.0,0.621052631579,15
53739.0,0.547368421053,14
54834.0,0.605263157895,14
59486.0,0.647368421053,16
47873.0,0.547368421053,17
60842.0,0.615789473684,16
55284.0,0.568421052632,15
51192.0,0.568421052632,13
53493.0,0.615789473684,17
59804.0,0.642105263158,15
53980.0,0.589473684211,15
61379.0,0.642105263158,15
59139.0,0.642105263158,15
55042.0,0.605263157895,15
54919.0,0.621052631579,16
58903.0,0.631578947368,16
59201.0,0.610526315789,16
50808.0,0.547368421053,14
47868.0,0.536842105263,13
54099.0,0.557894736842,13
56378.0,0.589473684211,14
57278.0,0.636842105263,15
68885.0,0.684210526316,17
57405.0,0.584210526316,14
55171.0,0.610526315789,16
52070.0,0.578947368421,14
53083.0,0.573684210526,14
57966.0,0.578947368421,15
56282.0,0.542105263158,15
53797.0,0.605263157895,15
54919.0,0.626315789474,16
61415.0,0.636842105263,17
53540.0,0.6,14
50139.0,0.547368421053,14
55972.0,0.589473684211,16
56765.0,0.631578947368,15
53888.0,0.6,15
55940.0,0.594736842105,15
54158.0,0.605263157895,14
58519.0,0.621052631579,15
64239.0,0.642105263158,16
55920.0,0.573684210526,15
63140.0,0.642105263158,15
54524.0,0.589473684211,15
63853.0,0.626315789474,16
49852.0,0.568421052632,15
58410.0,0.621052631579,15
55194.0,0.552631578947,14
54654.0,0.605263157895,15
53369.0,0.563157894737,15
54644.0,0.584210526316,16
56297.0,0.631578947368,17
61729.0,0.621052631579,16
50883.0,0.531578947368,14
68471.0,0.631578947368,14
59065.0,0.594736842105,14
54344.0,0.589473684211,15
57069.0,0.589473684211,14
58898.0,0.621052631579,15
58662.0,0.631578947368,16
58442.0,0.615789473684,15
63000.0,0.605263157895,15
59545.0,0.631578947368,15
53204.0,0.578947368421,15
53433.0,0.568421052632,16
56460.0,0.547368421053,14
54835.0,0.542105263158,14
57935.0,0.615789473684,16
52742.0,0.547368421053,15
61585.0,0.615789473684,15
57574.0,0.615789473684,15
58963.0,0.636842105263,17
58565.0,0.615789473684,15
56435.0,0.573684210526,14
54334.0,0.557894736842,14
54825.0,0.573684210526,15
60038.0,0.636842105263,17
52379.0,0.552631578947,15
53305.0,0.568421052632,16
59310.0,0.610526315789,16
54211.0,0.605263157895,16
64456.0,0.615789473684,16
54273.0,0.547368421053,15
59983.0,0.626315789474,15
51663.0,0.526315789474,13
65726.0,0.642105263158,15
65036.0,0.621052631579,17
66044.0,0.652631578947,16
53966.0,0.589473684211,16
53436.0,0.557894736842,14
58879.0,0.6,15
54403.0,0.589473684211,15
52275.0,0.594736842105,14
53186.0,0.563157894737,15
60058.0,0.573684210526,15
53357.0,0.557894736842,15
59469.0,0.6,16
49007.0,0.526315789474,14
63101.0,0.605263157895,16
60416.0,0.631578947368,16
57748.0,0.626315789474,15
